Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_HR,Pitch_BB,Pitch_SO,Field_DP,Field_E,Pitch_H,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
60,1282,167,57,49,656,530,226,91,53,708,572,168,0.9080900623718893,0.49999973934236075,2564.001336653071,0.9245283018867925,0.9265536723163842,0.9265734265734266
70,1581,187,108,14,643,359,301.79999999999995,91,18,757,421.3,102,0.9080878061339344,0.4999998671484749,3162.000840153268,0.7777777777777778,0.8494055482166446,0.8521243769285545
48,1662,192,108,47,475,359,254,91,58,587,427,123,0.908045467746919,0.4999998816014587,3324.000787113689,0.8103448275862069,0.8091993185689949,0.8407494145199064
50,1448,167,97,46,414,374,231,91,57,516,466,113,0.9079380080966883,0.4999998463626039,2896.0008898680717,0.8070175438596491,0.8023255813953488,0.8025751072961373
36,1579,184,83,38,438,388,213,73,47,542,480,144,0.9080305876675652,0.49999986891122117,3158.0008279569442,0.8085106382978723,0.8081180811808119,0.8083333333333333
42,1393,167,59,14,414,434,112,71,18,447,469,160,0.9079046709339886,0.49999977895823905,2786.0012316452367,0.7777777777777778,0.9261744966442953,0.9253731343283582
90,1624,185,94,50,502,359,225,91,54,539,421.3,98,0.9079320805874103,0.499999835231684,3248.001070335333,0.9259259259259259,0.9313543599257885,0.8521243769285545
75,1643,167,94,42,470,368,281,91,49,544,426,98,0.9077814598643291,0.4999998616415237,3286.0009092921578,0.8571428571428571,0.8639705882352942,0.863849765258216
88,1655,216,108,45,363,625,220,91,52,420,723,125,0.9076585393465888,0.49999986365712495,3310.000902590079,0.8653846153846154,0.8642857142857143,0.8644536652835408
68,1482,167,45,14,330,530,191,91,18,399,641,129,0.9078072897650256,0.4999998442980708,2964.000923001324,0.7777777777777778,0.8270676691729323,0.8268330733229329
51,1391,167,77,14,328,495,202,73,18,388,577,131,0.9077700838534006,0.49999981522713205,2782.0010280766173,0.7777777777777778,0.845360824742268,0.8578856152512998
79,1359,184,69,25,361,608,209,91,26,380,702,98,0.9075115367056055,0.49999975548926595,2718.0013291610003,0.9615384615384616,0.95,0.8660968660968661
61,1319,167,89,21,411,844,170,91,22,432,913,98,0.9072991666607925,0.49999974046790524,2638.001369292043,0.9545454545454546,0.9513888888888888,0.9244249726177437
56,1291,167,75,14,390,401,119,91,18,421,448,99,0.9073393481526246,0.49999974269723285,2582.0013287121733,0.7777777777777778,0.9263657957244655,0.8950892857142857
55,1231,167,54,20,330,678,132,91,21,377,825,111,0.9077347956692525,0.49999971129239384,2462.0014215970737,0.9523809523809523,0.8753315649867374,0.8218181818181818
52,1162,167,60,18,297,841,158,60,19,377,976,98,0.9077185282572805,0.49999971129239384,2324.001341913728,0.9473684210526315,0.7877984084880637,0.8616803278688525
58,1324,167,60,16,605,469,172,91,18,645,515,98,0.9076077812133455,0.49999974885994974,2648.0013300383744,0.8888888888888888,0.937984496124031,0.9106796116504854
67,1289,177,74,16,670.25,615,190,91,18,735,651,115,0.9071828952517034,0.4999997316480833,2578.001383623225,0.8888888888888888,0.9119047619047619,0.9447004608294931
82,1408,216,94,28,644,707,190,91,30,700,769,115,0.9072784092846007,0.49999978668587064,2816.001201385689,0.9333333333333333,0.92,0.9193758127438232
67,1446,201,82,29,538,656,204,91,31,570,695,120,0.9072991666607925,0.49999978668587064,2892.0012338094507,0.9354838709677419,0.9438596491228071,0.943884892086331
55,1327,167,78,16,487,619,185,91,18,526,669,122,0.906870749804535,0.4999997565119657,2654.0012924351154,0.8888888888888888,0.9258555133079848,0.9252615844544095
86,1322,215,69,35,471,654,216,91,37,499,692,115,0.9070246977471417,0.4999997448979592,2644.00134898028,0.9459459459459459,0.9438877755511023,0.9450867052023122
76,1373,168,97,21,484,697,172,91,22,512,738,115,0.9069881571958969,0.4999997634945292,2746.00129888866,0.9545454545454546,0.9453125,0.9444444444444444
64,1295,167,78,26,355,689,193,64,28,377,730,131,0.9073059852605486,0.49999973399175696,2590.001377923432,0.9285714285714286,0.9416445623342176,0.9438356164383561
87,1355,169,99,28,383,695,169,91,30,408,741,163,0.9068603994148375,0.49999976020748765,2710.00129967604,0.9333333333333333,0.9387254901960784,0.9379217273954116
64,1389,193,61,21,359,494,175,91,25,425,584,132,0.9070600449131586,0.49999981455134035,2778.0010303531353,0.84,0.8447058823529412,0.8458904109589042
79,1672,250,101,34,392,509,133,91,36,412,535,143,0.9071594753817649,0.4999998384011278,3344.001080773606,0.9444444444444444,0.9514563106796117,0.9514018691588785
92,1731,275,93,88,404,479,100,91,93,428,507,138,0.9068180603643115,0.49999985118556,3462.001030391489,0.946236559139785,0.9439252336448598,0.9447731755424064
89,1719,295,93,113,470,447,77,66,119,494,470,128,0.9070065803301482,0.4999998470416634,3438.001051741844,0.9495798319327731,0.951417004048583,0.951063829787234
84,1675,290,80,67,464,472,94,65,71,491,500,149,0.9069407108319547,0.49999984112236245,3350.0010644805097,0.9436619718309859,0.945010183299389,0.944
68,1633,284,92,70,402,440,90,90,74,423,463,170,0.906429622463641,0.4999998305959904,3266.0011065473655,0.9459459459459459,0.950354609929078,0.9503239740820735
82,1686,309,85,115,472,438,74,54,122,500,464,165,0.9066321941032496,0.4999998430744847,3372.0010583060075,0.9426229508196722,0.944,0.9439655172413793
97,1535,280,84,89,512,541,116,70,94,542,573,180,0.9067515977203378,0.49999981065088756,3070.001162603991,0.9468085106382979,0.9446494464944649,0.944153577661431
100,1583,307,74,119,598,461,86,59,125,629,485,141,0.9056705214073335,0.4999998196394593,3166.0011420433557,0.952,0.9507154213036566,0.9505154639175257
83,1672,320,90,107,522,485,77,78,114,556,517,159,0.9061753730553641,0.4999998425456712,3344.0010530548825,0.9385964912280702,0.9388489208633094,0.9381044487427466
97,1822,320,94,109,504,522,76,55,115,530,549,185,0.9063080304024669,0.4999998639414687,3644.000991594846,0.9478260869565217,0.9509433962264151,0.9508196721311475
106,1635,320,78,63,454,500,120,83,66,478,526,178,0.9058492517569943,0.49999983098972417,3270.0011053275775,0.9545454545454546,0.9497907949790795,0.9505703422053232
76,1543,320,54,80,442,541,97,68,84,465,569,163,0.9060300966222778,0.4999998101839356,3086.001171545194,0.9523809523809523,0.9505376344086022,0.9507908611599297
87,1573,271,65,60,414,559,105,91,64,438,592,126,0.9058703450481898,0.4999998198559136,3146.0011334670003,0.9375,0.9452054794520548,0.9442567567567568
101,1675,311,79,110,415,566,73,73,116,439,599,149,0.9060109611189064,0.49999984112236245,3350.0010644805097,0.9482758620689655,0.9453302961275627,0.9449081803005008
101,1628,301,62,90,425,548,75,54,95,447,576,140,0.9059117548894684,0.4999998296056154,3256.0011096086105,0.9473684210526315,0.9507829977628636,0.9513888888888888
92,1635,320,63,93,465,607,73,40,98,489,639,141,0.9057169423371344,0.49999983098972417,3270.0011053275775,0.9489795918367347,0.950920245398773,0.9499217527386542
85,1623,278,70,99,405,599,82,24,104,426,630,134,0.9059521599894056,0.49999982840565865,3246.0011139908465,0.9519230769230769,0.9507042253521126,0.9507936507936507
76,1654,309,79,98,442,528,59,48,105,474,566,156,0.9065940746225394,0.49999984112236245,3308.001051134784,0.9333333333333333,0.9324894514767933,0.9328621908127208
97,1695,320,66,104,503,599,47,44,110,533,634,148,0.90620965507768525,0.499999844818088,3390.00105213369,0.9454545454545454,0.9437148217636022,0.944794952681388
89,1603,282,65,126,507,646,103,51,133,537,684,142,0.9061579384917032,0.49999982637737433,3206.0011132686623,0.9473684210526315,0.9441340782122905,0.9444444444444444
103,1569,269,59,74,572,575,50,53,78,606,609,155,0.9061044203452289,0.49999981876972915,3138.001137401592,0.9487179487179487,0.9438943894389439,0.9441707717569786
112,1530,297,73,63,580,533,75,72,66,610,561,144,0.9060490064332924,0.49999980686636425,3060.001181978307,0.9545454545454546,0.9508196721311475,0.9500891265597148
110,1594,272,76,74,450,461,42,37,78,473,485,186,0.9056468509206721,0.4999998222114127,3188.0011335804356,0.9487179487179487,0.9513742071881607,0.9505154639175257
102,1481,275,58,84,550,558,60,64,87,571,579,173,0.9047189473957922,0.49999978862319294,2962.001252196734,0.9655172413793104,0.9632224168126094,0.9637305699481865
94,1538,247,68,121,644,538,35,27,127,677,566,178,0.9049337941110167,0.49999980900897045,3076.0011749772625,0.952755905511811,0.9512555391432792,0.950530035335689
89,1469,250,61,110,625,548,35,52,116,657,576,145,0.904563565439822,0.4999997905342424,2938.001230821307,0.9482758620689655,0.9512937595129376,0.9513888888888888
101,1592,296,57,107,599,507,35,28,113,630,533,157,0.9053917550251367,0.4999998217865894,3184.001134863403,0.9469026548672567,0.9507936507936507,0.9512195121951219
83,1433,270,53,108,642,640,35,54,114,680,678,182,0.9050661460170323,0.4999997827304611,2866.0012453895383,0.9473684210526315,0.9441176470588235,0.943952802359882
85,1477,242,60,100,599,518,35,32,105,630,545,186,0.9048289537991392,0.4999997929534609,2954.0012232314593,0.9523809523809523,0.9507936507936507,0.9504587155963303
93,1458,260,57,102,565,504,35,34,107,594,530,167,0.905364252042837,0.4999997875193995,2916.001239187389,0.9532710280373832,0.9511784511784511,0.9509433962264151
87,1551,296,59,147,604,649,35,24,155,635,683,169,0.9052793512697525,0.4999998122717224,3102.0011646666712,0.9483870967741935,0.9511811023622048,0.9502196193265008
76,1597,300,61,125,612,616,66,48,131,644,648,186,0.9055236510799471,0.49999982284580496,3194.0011316613986,0.9541984732824428,0.9503105590062112,0.9506172839506173
72,1446,240,38,150,482,628,67,62,158,507,661,160,0.9055236510799471,0.49999978387173044,2892.0012500864514,0.9493670886075949,0.9506903353057199,0.9500756429652042
80,1518,246,52,130,529,654,43,37,137,556,688,181,0.905160241744304,0.499999803953013,3036.0011903977716,0.948905109489051,0.9514388489208633,0.9505813953488372
92,1575,247,45,139,519,707,61,46,146,546,744,177,0.9050661460170323,0.4999998178936929,3150.0011472701526,0.952054794520548,0.9505494505494505,0.9502688172043011
76,1442,227,41,117,561,670,46,45,123,590,705,171,0.9056705214073335,0.4999997827304611,2884.001253211245,0.9512195121951219,0.9508474576271186,0.950354609929078
75,1506,257,52,124,510,786,68,56,130,536,827,166,0.9055236510799471,0.4999998007218651,3012.001200451963,0.9538461538461539,0.9514925373134329,0.9504232164449818
90,1385,224,50,145,527,833,50,37,153,554,876,160,0.905364252042837,0.499999764467468,2770.0013048508417,0.9477124183006536,0.9512635379061372,0.9509132420091324
84,1511,248,54,108,520,784,48,29,114,547,825,174,0.9059915959240611,0.49999980197400234,3022.001196869604,0.9473684210526315,0.9506398537477148,0.9503030303030303
84,1528,221,31,137,515,846,86,41,137,515,846,170,0.9048644566094097,0.49999978584742744,3056.001308901084,1,1,1
93,1540,231,66,128,458,915,77,42,128,458,915,136,0.905336356027572,0.4999997891718671,3080.0012987018463,1,1,1
93,1531,240,53,109,427,925,73,51,109,427,925,147,0.9059320807688495,0.49999978668587064,3062.0013063362853,1,1,1
80,1424,235,46,110,480,887,101,52,111,483,893,153,0.9048289537991392,0.4999997565119657,2848.0013869085187,0.990990990990991,0.9937888198757764,0.9932810750279956
83,1377,196,61,108,345,977,144,61,108,377,977,166,0.9052793512697525,0.4999997363048611,2754.001452433591,1,0.9151193633952255,1
102,1471,226,40,116,446,925,103,54,117,449,931,128,0.905160241744304,0.49999977173119065,2942.0013431342873,0.9914529914529915,0.9933184855233853,0.9935553168635876
97,1383,227,48,73,378,897,110,45,73,378,897,135,0.9051293469230596,0.4999997385879252,2766.001446132354,1,1,1
87,1403,228,44,90,503,876,87,49,90,503,876,144,0.9050661460170323,0.4999997459877495,2806.001425517474,1,1,1
76,1497,218,51,113,569,961,117,47,113,569,961,159,0.9054188730944335,0.4999997768862151,2994.00133600594,1,1,1
90,1542,225,54,95,543,757,124,53,95,543,757,155,0.9051906798317156,0.4999997897184077,3084.0012970174066,1,1,1
78,1436,222,44,73,454,824,108,50,76,471,856,152,0.9052793512697525,0.4999997750869177,2872.001291901326,0.9605263157894737,0.9639065817409767,0.9626168224299065
81,1418,240,35,75,531,796,100,46,75,531,796,149,0.9056228657270091,0.49999975133335056,2836.001410437937,1,1,1
87,1501,217,46,84,534,757,173,62,85,537,762,186,0.905364252042837,0.4999997807113723,3002.001316609498,0.9882352941176471,0.994413407821229,0.9934383202099738
82,1527,239,46,81,444,649,116,49,81,444,649,140,0.9059117548894684,0.4999997855668476,3054.0013097582564,1,1,1
72,1432,243,57,63,512,860,123,55,63,512,860,163,0.9059719969443657,0.4999997561717799,2864.001396648726,1,1,1
83,1490,252,56,96,489,823,134,91,96,489,823,174,0.9050979851781847,0.4999997747849196,2980.001342282484,1,1,1
69,1351,263,44,79,420,713,97,42,79,420,713,155,0.9050009918928839,0.49999972605756843,2702.001480385711,1,1,1
86,1594,279,63,100,460,838,116,69,100,460,838,166,0.9048644566094097,0.4999998032143751,3188.001254705638,1,1,1
94,1487,251,71,79,602,786,140,71,125,757,1173,172,0.9047928772621397,0.4999999103789108,2974.0005330663344,0.632,0.7952443857331571,0.670076726342711
92,1439,239,52,67,569,805,200,91,67,569,805,169,0.904563565439822,0.49999975853820966,2878.0013898547363,1,1,1
79,1496,262,63,83,543,879,207,89,83,543,879,173,0.9054719858792476,0.49999977658783495,2992.001336898993,1,1,1
84,1369,225,44,75,516,924,220,71,75,516,924,184,0.9043097069334213,0.49999973321395547,2738.0014609211594,1,1,1
101,1446,245,59,87,586,853,301.79999999999995,91,87,586,853,166,0.9038205381394819,0.49999976087035536,2892.001383126526,1,1,1
79,1278,217,48,58,572,911,264,78,58,576,917,179,0.904563565439822,0.49999971129239384,2556.001475874135,1,0.9930555555555556,0.9934569247546347
95,1449,252,49,94,644,933,248,72,94,644,933,172,0.9042189511918559,0.4999997618595152,2898.0013802629073,1,1,1
76,1373,207,33,71,484,827,234,64,71,484,827,131,0.9044399404907298,0.4999997347661619,2746.0014566650116,1,1,1
86,1418,263,47,73,507,848,155,54,73,507,848,134,0.9039770113654614,0.49999975133335056,2836.001410437937,1,1,1
70,1398,255,41,73,517,844,221,74,73,517,844,114,0.9047562132058619,0.4999997441675314,2796.0014306158964,1,1,1
84,1366,239,53,68,532,857,202,91,68,532,857,133,0.9036546632818494,0.49999973204084125,2732.001464129628,1,1,1
83,1464,262,44,94,495,996,208,91,94,495,996,146,0.9033549332319981,0.49999976671444357,2928.001366120856,1,1,1
87,1508,262,34,118,588,882,153,72,118,588,882,157,0.9056468509206721,0.4999997801293191,3016.0013262605303,1,1,1
75,1458,303,38,153,617,975,108,65,209.25,757,1173,169,0.9041248489082961,0.49999988353632174,2916.00067921633,0.7311827956989247,0.8150594451783355,0.8312020460358056
70,1339,270,27,121,494,1042,89,52,137,560,1173,177,0.9047189473957922,0.4999997827304611,2678.0011636961563,0.8832116788321168,0.8821428571428571,0.8883205456095482
88,1468,281,31,142,495,1089,149,58,142,495,1089,139,0.9046033900893089,0.49999976798402246,2936.0013623984523,1,1,1
73,1409,269,39,144,543,1103.35,164,60,144,543,1173,156,0.9045230605819398,0.49999974814648407,2818.001419447131,1,1,0.940622335890878
83,1444,292,30,199,670.25,1103.35,133,41,209.25,676,1173,160,0.9051906798317156,0.49999976020748765,2888.0013850422156,0.951015531660693,0.9914940828402367,0.940622335890878
75,1470,276,27,195,617,1103.35,135,48,196,621,1173,162,0.9048993990604778,0.49999977142240637,2940.001344036865,0.9948979591836735,0.9935587761674718,0.940622335890878
95,1481,259,25,199,670.25,1103.35,87,51,209.25,675,1173,148,0.9039770113654614,0.49999977203934964,2962.0013504395083,0.951015531660693,0.9929629629629629,0.940622335890878
93,1469,274,32,199,529,1089,91,35,199,529,1089,156,0.9039258492063404,0.4999997682997978,2938.001361471019,1,1,1
97,1475,285,26,175,542,927,86,42,175,542,927,168,0.9035384372123693,0.49999977018098246,2950.0013559328268,1,1,1
85,1580,320,32,196,580,952,82,32,196,580,952,138,0.9033549332319981,0.4999997997115847,3160.0012658232918,1,1,1
105,1544,319,24,199,548,1085,111,47,209.25,548,1085,154,0.9033549332319981,0.49999979026282587,3088.0012953373307,0.951015531660693,1,1
100,1494,287,26,170,534,947,83,36,170,534,947,186,0.9033549332319981,0.49999977598927614,2988.0013386886853,1,1,1
84,1493,294,27,185,534,928,59,32,186,537,934,171,0.9033549332319981,0.4999997783691873,2986.0013235798,0.9946236559139785,0.994413407821229,0.9935760171306209
41,992,263,23,14,248.25,952,301.79999999999995,91,18,757,1173,129,0.908432943790823,0.4999999238845548,1984.0003020261327,0.7777777777777778,0.32793923381770146,0.8115942028985508
51,1370,167,44,14,248.25,551,177,64,28,377,1173,98,0.908432943790823,0.4999999238845548,2740.0004171127034,0.5,0.6584880636604774,0.4697357203751066
70,1477,193,75,18,583,615,301.79999999999995,91,23,744,784,132,0.9081121028840594,0.49999985913334327,2954.0008322404424,0.782608695652174,0.7836021505376344,0.7844387755102041
63,1450,267,43,111,473,1103.35,120,73,111,473,1107,178,0.9033549332319981,0.49999976218787157,2900.001379311001,1,1,0.9967028003613368
69,1531,272,29,145,544,1042,73,49,145,544,1042,186,0.9049676543262872,0.49999978668587064,3062.0013063362853,1,1,1
69,1423,255,23,163,562,1028,91,46,164,565,1034,172,0.9043538843030066,0.4999997561717799,2846.0013878709055,0.9939024390243902,0.9946902654867257,0.9941972920696325
62,1426,311,23,121,456,1103.35,115,52,121,456,1116,144,0.9050979851781847,0.49999975411561287,2852.001402525234,1,1,0.9886648745519713
55,1427,299,35,134,459,1103.35,103,45,135,462,1129,169,0.9046810651376977,0.4999997575282625,2854.001384029349,0.9925925925925926,0.9935064935064936,0.9772807794508414
63,1501,298,38,137,420,1030,142,42,137,420,1030,158,0.9035384372123693,0.49999977807377805,3002.001332445628,1,1,1
70,1425,280,46,146,472,950,133,42,147,475,956,140,0.9043972888920141,0.4999997568514401,2850.001385947465,0.9931972789115646,0.9936842105263158,0.9937238493723849
67,1519,289,40,157,412,990,151,49,157,412,990,139,0.904563565439822,0.4999997833022228,3038.001316656265,1,1,1
61,1395,267,33,190,441,1103.35,134,52,190,441,1106,156,0.9042189511918559,0.4999997430659935,2790.0014336924933,1,1,0.9976039783001808
61,1315,218,44,120,561,923,82,47,121,564,929,172,0.9055985596104141,0.4999997143394185,2630.0015025755174,0.9917355371900827,0.9946808510638298,0.9935414424111948
