Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,winsor_Field_E_trans,winsor_Pitch_H_trans,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
83,1748,223,107,75,619,354.70000000000005,300.8499999999999,78,2145,92,755.5,420,530,97,0.9081748914061812,0.49999989132856265,0.8149184149184149,0.8152173913043478,0.8193249503639973,0.8445238095238097
82,1637,236,107,40,561,361,300.8499999999999,91,2024,49,694,446,542,97,0.9081971754619639,0.49999987794685125,0.8087944664031621,0.8163265306122449,0.80835734870317,0.8094170403587444
79,1710,197,107,49,543,354.70000000000005,300.8499999999999,78,2115,61,671,420,451,120,0.9079969196788905,0.49999988822382063,0.8085106382978723,0.8032786885245902,0.8092399403874814,0.8445238095238097
103,1792,232,104,38,500,404,300.8499999999999,91,2216,47,618,500,491,102,0.9080945459030262,0.4999998981806097,0.8086642599277978,0.8085106382978723,0.8090614886731392,0.808
83,1536,205,93,37,462,402,231,91,1659,40,499,434,483,146,0.9080763777425003,0.4999998183325031,0.9258589511754068,0.925,0.9258517034068137,0.9262672811059908
65,1545,174,70,25,418,389,253,91,1669,27,451,420,468,122,0.9080405522303062,0.49999982050294356,0.9257040143798682,0.9259259259259259,0.926829268292683,0.9261904761904762
70,1546,208,72,27,433,403,277,78,1815,32,508,473,515,146,0.9081455008951341,0.49999984821923216,0.8517906336088155,0.84375,0.8523622047244095,0.8520084566596194
57,1296,175,41,13.75,300,631,223,91,1544,17,369.75,752,393,124,0.9078180641245343,0.49999979026282587,0.8393782383419689,0.8088235294117647,0.8113590263691683,0.839095744680851
98,1503,211,57,23,442,654,300.8499999999999,91,1752,27,515,750,334,101,0.907568658324613,0.49999983710723295,0.8578767123287672,0.8518518518518519,0.858252427184466,0.872
112,1426,214,69,33,460,526,300,91,1510,35,487,576,306,98,0.9074147557550849,0.4999997807113723,0.9443708609271523,0.9428571428571428,0.944558521560575,0.9131944444444444
111,1474,202,93,41,547,530,300.8499999999999,91,1561,43,579,569,268,98,0.9071515463779833,0.49999979480621703,0.9442664958360025,0.9534883720930233,0.9447322970639033,0.9314586994727593
102,1297,173,56,16,600,662,300.8499999999999,91,1382,17,639,709,243,97,0.9069309754239071,0.4999997382094785,0.9384949348769899,0.9411764705882353,0.9389671361502347,0.9337094499294781
103,1409,191,45,21,520,581,190,91,1482,22,547,617,261,97,0.9070942553472989,0.4999997723468851,0.9507422402159245,0.9545454545454546,0.9506398537477148,0.9416531604538088
97,1405,183,72,28,561,428,248,91,1488,30,594,420,323,105,0.9075115367056055,0.49999977417909586,0.9442204301075269,0.9333333333333333,0.9444444444444444,1.019047619047619
96,1463,215,87,33,591,514,297,78,1539,35,622,541,297,123,0.9073588000817125,0.4999997888977974,0.9506172839506173,0.9428571428571428,0.9501607717041801,0.9500924214417745
105,1481,238,107,43,561,536,300.8499999999999,91,1568,46,594,568,266,97,0.9071355005195342,0.4999997966342149,0.9445153061224489,0.9347826086956522,0.9444444444444444,0.9436619718309859
111,1557,248,95,50,551,533,300.8499999999999,91,1670,54,591,572,300,132,0.9073778437254978,0.49999982071784577,0.9323353293413174,0.9259259259259259,0.9323181049069373,0.9318181818181818
88,1434,234,62,32,470,504,251,91,1508,34,494,530,266,125,0.9071355005195342,0.4999997801293191,0.9509283819628647,0.9411764705882353,0.951417004048583,0.9509433962264151
74,1398,208,72,26,336,583,165,91,1490,28,369.75,621,273,127,0.9071905818099509,0.4999997747849196,0.938255033557047,0.9285714285714286,0.9087221095334685,0.9388083735909822
93,1412,196,69,17,354,477,170,91,1845,22,462,623,199,102,0.9064001864642577,0.49999985311506234,0.7653116531165312,0.7727272727272727,0.7662337662337663,0.7656500802568218
101,1451,236,74,46,380,471,182,74,1679,53,440,545,249,111,0.9069881571958969,0.4999998226347187,0.8642048838594402,0.8679245283018868,0.8636363636363636,0.8642201834862385
90,1501,221,80,48,454,573,138,91,1579,50,478,603,220,144,0.9066813234531261,0.49999979945781414,0.9506016466117796,0.96,0.9497907949790795,0.9502487562189055
98,1730,285,86,101,494,507,87,56,1832,107,523,537,197,169,0.9063701225782752,0.4999998510230545,0.9443231441048034,0.9439252336448598,0.9445506692160612,0.9441340782122905
92,1606,255,65,122,438,527,84,69,1712,130,467,562,211,137,0.9065680289742206,0.4999998294064984,0.9380841121495327,0.9384615384615385,0.9379014989293362,0.9377224199288257
97,1677,264,65,115,485,486,77,55,1764,121,510,511,205,168,0.9064866867055964,0.4999998393159229,0.9506802721088435,0.9504132231404959,0.9509803921568627,0.9510763209393346
98,1683,290,62,124,467,396,65,44,1770,130,491,420,187,184,0.90620965507768525,0.49999984040346007,0.9508474576271186,0.9538461538461539,0.9511201629327902,0.9428571428571428
90,1710,269,50,146,517,435,91,64,1835,157,555,467,170,175,0.9058911778520482,0.4999998515097744,0.9318801089918256,0.9299363057324841,0.9315315315315316,0.9314775160599572
97,1532,217,44,87,402,508,35,44,1633,93,428,541,190,166,0.9062596582144896,0.4999998125015703,0.9381506429883649,0.9354838709677419,0.9392523364485982,0.9390018484288355
98,1572,254,43,133,430,557,35,36,1664,141,455,590,190,149,0.9062596582144896,0.4999998194226146,0.9447115384615384,0.9432624113475178,0.945054945054945,0.9440677966101695
96,1703,263,59,130,415,507,35,30,1803,138,439,537,184,137,0.9061579384917032,0.4999998461921325,0.9445368829728231,0.9420289855072463,0.9453302961275627,0.9441340782122905
101,1582,268,44,118,439,524,48,62,1686,126,468,558,169,152,0.9058703450481898,0.4999998241044454,0.9383155397390273,0.9365079365079365,0.938034188034188,0.9390681003584229
90,1538,227,39,135,502,570,35,53,1661,146,542,616,181,159,0.9061044203452289,0.49999981876972915,0.925948223961469,0.9246575342465754,0.9261992619926199,0.9253246753246753
83,1497,226,41,124,534,535,35,24.450000000000003,1606,133,573,574,164,163,0.9057621751673173,0.499999806144145,0.9321295143212951,0.9323308270676691,0.9319371727748691,0.9320557491289199
77,1517,214,49,97,483,509,48,52,1617,103,515,542,148,141,0.905364252042837,0.4999998087726686,0.9381570810142239,0.941747572815534,0.9378640776699029,0.9391143911439115
78,1483,263,37,101,534,548,38,24.450000000000003,1570,107,565,580,169,152,0.9058703450481898,0.49999979715201426,0.9445859872611465,0.9439252336448598,0.9451327433628318,0.9448275862068966
91,1410,173,37,116,595,545,42,27,1503,124,634,581,146,136,0.9053080586312758,0.4999997786640071,0.93812375249501,0.9354838709677419,0.9384858044164038,0.9380378657487092
58,1386,166,35,86,508,498,37,58,1468,91,538,527,177,148,0.9060300966222778,0.49999976798402246,0.944141689373297,0.945054945054945,0.9442379182156134,0.9449715370018975
64,1395,185,39,127,560,574,48,36,1467,134,589,604,167,127,0.9058278931416256,0.4999997676676011,0.950920245398773,0.9477611940298507,0.9507640067911715,0.9503311258278145
85,1521,231,50,199,520,598,35,24.450000000000003,1600,211,547,629,163,143,0.9057397044406477,0.4999998046875,0.950625,0.943127962085308,0.9506398537477148,0.9507154213036566
77,1455,214,55,155,645,550,45,45,1531,163,679,579,171,141,0.9059117548894684,0.49999978668587064,0.9503592423252776,0.950920245398773,0.9499263622974963,0.9499136442141624
101,1440,207,55,185,670,644,57,35,1486,191,714,665,175,181,0.9059915959240611,0.4999997735708243,0.9690444145356663,0.9685863874345549,0.938375350140056,0.968421052631579
97,1406,196,59,159,564,707,35,33,1479,167,593,744,161,184,0.9056938832446803,0.49999977142240637,0.9506423258958756,0.9520958083832335,0.9510961214165261,0.9502688172043011
74,1527,205,47,185,525,640,35,24.450000000000003,1606,195,552,673,158,159,0.9056228657270091,0.499999806144145,0.9508094645080947,0.9487179487179487,0.9510869565217391,0.950965824665676
70,1334,202,47,153,423,693,70,36,1403,161,445,729,151,150,0.9054456141502872,0.4999997459877495,0.9508196721311475,0.9503105590062112,0.950561797752809,0.9506172839506173
73,1419,180,57,165,470,704,67,40,1493,174,494,741,169,187,0.9058703450481898,0.4999997756890943,0.9504353650368386,0.9482758620689655,0.951417004048583,0.9500674763832658
83,1427,231,65,137,491,890,90,47,1501,144,517,936,174,123,0.9059719969443657,0.49999977807377805,0.9506995336442372,0.9513888888888888,0.9497098646034816,0.9508547008547008
88,1442,206,35,197,441,889,55,49,1442,197,441,889,156,113,0.9055739261915361,0.49999975954185993,1,1,1,1
95,1384,169,43,159,476,844,47,27,1384,159,476,844,148,124,0.905364252042837,0.49999973896555183,1,1,1,1
94,1382,196,31,182,417,865,35,30,1391,183,420,870,169,132,0.9058703450481898,0.49999974158617505,0.9935298346513299,0.994535519125683,0.9928571428571429,0.9942528735632183
91,1354,201,39,140,520,978,35,30,1354,140,520,978,134,149,0.9049337941110167,0.49999972727014874,1,1,1,1
88,1301,166,33,108,508,904,50,37,1316,108,508,904,162,125,0.9057169423371344,0.49999971129239384,0.9886018237082067,1,1,1
72,1380,228,38,93,548,869,107,51,1380,93,548,869,175,153,0.9059915959240611,0.4999997374501155,1,1,1,1
74,1340,211,37,85,518,778,88,55,1340,85,518,778,183,153,0.9061403038047542,0.499999721541546,1,1,1,1
89,1331,240,41,117,554,814,87,54,1331,117,554,814,146,118,0.9053080586312758,0.499999717763035,1,1,1,1
71,1328,192,36,125,580,925,140,73,1328,125,580,925,161,138,0.9056938832446803,0.49999971648642766,1,1,1,1
82,1373,235,38,92,563,792,130,73,2004,134,755.5,1156,144,149,0.9052502251143105,0.499999875498504,0.685129740518962,0.6865671641791045,0.7452018530774321,0.6851211072664359
87,1393,213,30,133,607,915,130,56,1393,133,607,915,173,125,0.9059521599894056,0.49999974232767774,1,1,1,1
79,1324,206,30,142,619,990,140,78,1324,142,619,990,171,109,0.9059117548894684,0.499999714770767,1,1,1,1
62,1263,217,31,115,488,962,99,55,1316,115,488,962,144,134,0.9052502251143105,0.49999971129239384,0.959726443768997,1,1,1
83,1394,269,29,114,536,1087,148,91,1394,114,536,1087,143,149,0.90522067108304,0.49999974269723285,1,1,1,1
85,1459,221,35,152,488,973,109,56,1459,152,488,973,107,148,0.9037663315081383,0.49999976511276234,1,1,1,1
72,1330,220,36,105,435,1067,112,64,1330,105,435,1067,111,174,0.9039770113654614,0.49999971733845894,1,1,1,1
77,1357,224,45,173,513,1013,161,56,1912,211,723,1169,100.75,159,0.9034018852397274,0.4999998632289351,0.7097280334728033,0.8199052132701422,0.7095435684647303,0.8665526090675791
90,1415,266,37,172,642,1105.8999999999999,121,49,1415,172,642,1120,120,157,0.9043972888920141,0.49999975027781596,1,1,1,0.9874107142857141
88,1531,290,26,160,670,1034,101,51,1522,159,670,1028,100.75,156,0.9034018852397274,0.4999997841556428,1.0059132720105124,1.0062893081761006,1,1.0058365758754864
86,1507,307,23,188,670,1028,109,56,1507,188,696,1028,105,150,0.9036546632818494,0.49999977983742316,1,1,0.9626436781609196,1
97,1535,304,44,199,670,1032,79,39,1535,211,709,1032,100.75,173,0.9034018852397274,0.499999787796157,1,0.943127962085308,0.9449929478138223,1
90,1493,304,40,199,625,1090,57,42,1493,211,625,1090,118,170,0.9043097069334213,0.4999997756890943,1,0.943127962085308,1,1
96,1474,302,35,199,620,967,74,24.450000000000003,1483,200,624,973,100.75,167,0.9034018852397274,0.4999997726537986,0.9939312204989885,0.995,0.9935897435897436,0.9938335046248715
101,1449,283,29,181,597,986,53,37,1458,182,601,992,100.75,164,0.9034018852397274,0.4999997647904471,0.9938271604938271,0.9945054945054945,0.9933444259567388,0.9939516129032258
91,1500,314,33,183,670,874,43,24.450000000000003,1500,183,705,874,101,153,0.9034173732376599,0.49999977777777777,1,1,0.950354609929078,1
76,1427,299,52,164,497,897,58,25,1436,165,500,903,100.75,133,0.9034018852397274,0.4999997575282625,0.9937325905292479,0.9939393939393939,0.994,0.9933554817275747
67,1345,207,70,28,540,710,121,58,1443,30,579,762,289,101,0.9073059852605486,0.49999975987501977,0.932085932085932,0.9333333333333333,0.9326424870466321,0.931758530183727
92,1414,209,85,24,606,528,205,91,1487,25,637,555,218,117,0.9066569954098631,0.4999997738752669,0.9509078681909886,0.96,0.9513343799058085,0.9513513513513514
135,1793,319,59,46,259,777,300.8499999999999,91,2570,66,371,1114,726.5,104,0.9084433966242935,0.4999999242986268,0.6976653696498054,0.696969696969697,0.6981132075471698,0.6974865350089766
54,1244,182,32,13.75,321,618,300.8499999999999,91,1866,18,482,927,597,97,0.9082873171907646,0.49999985640255074,0.6666666666666666,0.7638888888888888,0.6659751037344398,0.6666666666666666
57,1329,243,61,40,312,871,207,71,1765,53,414,1157,600,97,0.9082917358396152,0.49999983949794957,0.7529745042492918,0.7547169811320755,0.7536231884057971,0.7528089887640449
34,1177,171,23,13.75,243.75,354.70000000000005,187,66,2642.5,17,755.5,420,726.5,97,0.9084433966242935,0.49999992839555013,0.44541154210028383,0.8088235294117647,0.32263401720714757,0.8445238095238097
93,1527,200,64,13.75,243.75,354.70000000000005,266,91,2642.5,17,369.75,420,726.5,104,0.9084433966242935,0.49999992839555013,0.5778618732261116,0.8088235294117647,0.6592292089249493,0.8445238095238097
75,1343,176,83,22,243.75,458,300.8499999999999,91,2642.5,45,460,927,726.5,97,0.9084433966242935,0.49999992839555013,0.5082308420056765,0.4888888888888889,0.529891304347826,0.49406688241639696
107,1475,195,76,13.75,243.75,397,300.8499999999999,78,2438,20,369.75,656,641,97,0.9083477813353205,0.4999999158793535,0.6050041017227236,0.6875,0.6592292089249493,0.6051829268292683
108,1591,240,99,23,466,495,300.8499999999999,91,1854,27,543,577,576,127,0.9082550316910915,0.4999998545376683,0.8581445523193096,0.8518518518518519,0.858195211786372,0.8578856152512998
114,1860,313,94,47,530,408,300.8499999999999,91,2232,56,636,490,577,97,0.9082566250800377,0.49999989963515373,0.8333333333333334,0.8392857142857143,0.8333333333333334,0.8326530612244898
110,1427,179,56,43,492,625,300.8499999999999,91,1712,52,590,750,516,104,0.9081475161047978,0.4999998294064984,0.8335280373831776,0.8269230769230769,0.8338983050847457,0.8333333333333334
108,1574,253,77,70,592,572,300.8499999999999,91,1889,84,710,686,526,97,0.9081672259939564,0.4999998598780771,0.8332451032292219,0.8333333333333334,0.83380281690140845,0.8338192419825073
60,1282,166,57,49,656,530,226,91,1385,53,708,572,489,100,0.9080900623718893,0.49999973934236075,0.9256317689530686,0.9245283018867925,0.9265536723163842,0.9265734265734266
70,1581,187,107,13.75,643,354.70000000000005,300.8499999999999,91,1940,17,755.5,420,488,97,0.9080878061339344,0.4999998671484749,0.8149484536082474,0.8088235294117647,0.8510919920582396,0.8445238095238097
48,1662,192,107,47,475,354.70000000000005,254,91,2055,58,587,427,470,108,0.908045467746919,0.4999998816014587,0.8087591240875912,0.8103448275862069,0.8091993185689949,0.8306791569086652
90,1624,185,94,50,502,354.70000000000005,225,91,1742,54,539,420,428,132,0.9079320805874103,0.499999835231684,0.9322617680826636,0.9259259259259259,0.9313543599257885,0.8445238095238097
75,1643,166,94,42,470,368,281,91,1901,49,544,426,383,97,0.9077814598643291,0.4999998616415237,0.864281956864808,0.8571428571428571,0.8639705882352942,0.863849765258216
88,1655,216,107,45,363,625,220,91,1915,52,420,723,353,125,0.9076585393465888,0.49999986365712495,0.8642297650130548,0.8653846153846154,0.8642857142857143,0.8644536652835408
56,1291,166,75,13.75,390,507,119,82,1394,17,421,537,294,99,0.9073393481526246,0.49999974269723285,0.9261119081779053,0.8088235294117647,0.9263657957244655,0.9441340782122905
55,1231,166,54,20,330,480,132,87,1316,21,369.75,420,371,111,0.9077347956692525,0.49999971129239384,0.9354103343465046,0.9523809523809523,0.8924949290060852,1.1428571428571428
52,1162,166,60,18,297,820,158,91,1316,19,369.75,905,367,97,0.9077185282572805,0.49999971129239384,0.8829787234042553,0.9473684210526315,0.8032454361054767,0.9060773480662984
58,1324,166,60,16,605,461,172,74,1411,17,645,420,342,97,0.9076077812133455,0.49999974885994974,0.9383416017009213,0.9411764705882353,0.937984496124031,1.0976190476190477
67,1289,177,74,16,670,615,190,79,1365,17,735,651,272,115,0.9071828952517034,0.4999997316480833,0.9443223443223443,0.9411764705882353,0.9115646258503401,0.9447004608294931
55,1327,166,78,16,487,619,185,71,1433,17,526,669,237,122,0.906870749804535,0.4999997565119657,0.9260293091416608,0.9411764705882353,0.9258555133079848,0.9252615844544095
86,1322,215,69,35,471,654,216,91,1400,37,499,692,253,115,0.9070246977471417,0.4999997448979592,0.9442857142857143,0.9459459459459459,0.9438877755511023,0.9450867052023122
76,1373,168,97,21,484,697,172,91,1454,22,512,738,249,115,0.9069881571958969,0.4999997634945292,0.9442916093535075,0.9545454545454546,0.9453125,0.9444444444444444
87,1355,169,99,28,383,695,169,71,1444,30,408,741,236,163,0.9068603994148375,0.49999976020748765,0.9383656509695291,0.9333333333333333,0.9387254901960784,0.9379217273954116
64,1389,193,61,21,359,494,175,91,1642,25,425,584,257,132,0.9070600449131586,0.49999981455134035,0.8459196102314251,0.84,0.8447058823529412,0.8458904109589042
79,1672,250,101,34,392,509,133,91,1759,36,412,535,269,143,0.9071594753817649,0.4999998384011278,0.9505400795906765,0.9444444444444444,0.9514563106796117,0.9514018691588785
68,1633,284,92,70,402,440,90,90,1718,74,423,463,201,170,0.906429622463641,0.4999998305959904,0.9505238649592549,0.9459459459459459,0.950354609929078,0.9503239740820735
97,1535,280,84,89,512,541,116,63,1625,94,542,573,226,180,0.9067515977203378,0.49999981065088756,0.9446153846153846,0.9468085106382979,0.9446494464944649,0.944153577661431
100,1583,307,74,119,598,461,86,70,1665,125,629,485,160,141,0.9056705214073335,0.4999998196394593,0.9507507507507508,0.952,0.9507154213036566,0.9505154639175257
83,1672,319,90,107,522,485,77,50,1782,114,556,517,185,159,0.9061753730553641,0.4999998425456712,0.9382716049382716,0.9385964912280702,0.9388489208633094,0.9381044487427466
97,1822,319,94,109,504,522,76,54,1917,115,530,549,193,185,0.9063080304024669,0.4999998639414687,0.9504434011476265,0.9478260869565217,0.9509433962264151,0.9508196721311475
106,1635,319,78,63,454,500,120,50,1720,66,478,526,168,178,0.9058492517569943,0.49999983098972417,0.9505813953488372,0.9545454545454546,0.9497907949790795,0.9505703422053232
76,1543,319,54,80,442,541,97,58,1623,84,465,569,177,163,0.9060300966222778,0.4999998101839356,0.9507085643869377,0.9523809523809523,0.9505376344086022,0.9507908611599297
101,1675,311,79,110,415,566,73,36,1774,116,439,599,176,149,0.9060109611189064,0.49999984112236245,0.9441939120631342,0.9482758620689655,0.9453302961275627,0.9449081803005008
101,1628,301,62,90,425,548,75,57,1713,95,447,576,171,140,0.9059117548894684,0.4999998296056154,0.950379451255108,0.9473684210526315,0.9507829977628636,0.9513888888888888
85,1623,278,70,99,405,599,82,62,1707,104,426,630,173,134,0.9059521599894056,0.49999982840565865,0.9507908611599297,0.9519230769230769,0.9507042253521126,0.9507936507936507
76,1654,309,79,98,442,528,59,32,1774,105,474,566,213,156,0.9065940746225394,0.49999984112236245,0.9323562570462233,0.9333333333333333,0.9324894514767933,0.9328621908127208
