Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,field_e,pitch_h,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
76,1373,168,97,21,484,697,172,152,1454,22,512,738,249,115,1.2348661113123969,0.4999997634945292,0.9442916093535075,0.9545454545454546,0.9453125,0.9444444444444444
87,1355,169,99,28,383,695,169,117,1444,30,408,741,236,163,1.2342027893031235,0.49999976020748765,0.9383656509695291,0.9333333333333333,0.9387254901960784,0.9379217273954116
64,1389,193,61,21,359,494,175,160,1642,25,425,584,257,132,1.2352441743758493,0.49999981455134035,0.8459196102314251,0.84,0.8447058823529412,0.8458904109589042
79,1672,250,101,34,392,509,133,120,1759,36,412,535,269,143,1.2357731684616804,0.4999998384011278,0.9505400795906765,0.9444444444444444,0.9514563106796117,0.9514018691588785
68,1633,284,92,70,402,440,90,90,1718,74,423,463,201,170,1.2320380630716503,0.4999998305959904,0.9505238649592549,0.9459459459459459,0.950354609929078,0.9503239740820735
97,1535,280,84,89,512,541,116,81,1625,94,542,573,226,180,1.2336460275541983,0.49999981065088756,0.9446153846153846,0.9468085106382979,0.9446494464944649,0.944153577661431
100,1583,307,74,119,598,461,86,68,1665,125,629,485,160,141,1.2284417240396688,0.4999998196394593,0.9507507507507508,0.952,0.9507154213036566,0.9505154639175257
83,1672,330,90,107,522,485,77,60,1782,114,556,517,185,159,1.2308056844473123,0.4999998425456712,0.9382716049382716,0.9385964912280702,0.9388489208633094,0.9381044487427466
97,1822,392,94,109,504,522,76,52,1917,115,530,549,193,185,1.2314448629771304,0.4999998639414687,0.9504434011476265,0.9478260869565217,0.9509433962264151,0.9508196721311475
106,1635,371,78,63,454,500,120,63,1720,66,478,526,168,178,1.2292669789975357,0.49999983098972417,0.9505813953488372,0.9545454545454546,0.9497907949790795,0.9505703422053232
76,1543,323,54,80,442,541,97,97,1623,84,465,569,177,163,1.230114734223713,0.4999998101839356,0.9507085643869377,0.9523809523809523,0.9505376344086022,0.9507908611599297
101,1675,311,79,110,415,566,73,36,1774,116,439,599,176,149,1.2300243978922214,0.49999984112236245,0.9441939120631342,0.9482758620689655,0.9453302961275627,0.9449081803005008
101,1628,301,62,90,425,548,75,68,1713,95,447,576,171,140,1.2295584828918331,0.4999998296056154,0.950379451255108,0.9473684210526315,0.9507829977628636,0.9513888888888888
85,1623,278,70,99,405,599,82,67,1707,104,426,630,173,134,1.2297477569625839,0.49999982840565865,0.9507908611599297,0.9519230769230769,0.9507042253521126,0.9507936507936507
76,1654,309,79,98,442,528,59,54,1774,105,474,566,213,156,1.2328522820995467,0.49999984112236245,0.9323562570462233,0.9333333333333333,0.9324894514767933,0.9328621908127208
89,1603,282,65,126,507,646,103,55,1697,133,537,684,184,142,1.2307222761583145,0.49999982637737433,0.9446081319976429,0.9473684210526315,0.9441340782122905,0.9444444444444444
103,1569,269,59,74,572,575,50,60,1661,78,606,609,181,155,1.2304670808203386,0.49999981876972915,0.9446116797110174,0.9487179487179487,0.9438943894389439,0.9441707717569786
112,1530,297,73,63,580,533,75,54,1609,66,610,561,178,144,1.230204156526887,0.49999980686636425,0.9509011808576756,0.9545454545454546,0.9508196721311475,0.9500891265597148
102,1481,275,58,84,550,558,60,41,1538,87,571,579,128,173,1.2242283611177172,0.49999978862319294,0.9629388816644994,0.9655172413793104,0.9632224168126094,0.9637305699481865
101,1592,296,57,107,599,507,18,37,1675,113,630,533,149,157,1.227177616529496,0.4999998217865894,0.9504477611940298,0.9469026548672567,0.9507936507936507,0.9512195121951219
83,1433,270,53,108,642,640,24,30,1517,114,680,678,138,182,1.2257335222331636,0.4999997827304611,0.944627554383652,0.9473684210526315,0.9441176470588235,0.943952802359882
85,1477,242,60,100,599,518,32,32,1554,105,630,545,131,197,1.224701604576266,0.4999997929534609,0.9504504504504504,0.9523809523809523,0.9507936507936507,0.9504587155963303
93,1458,260,57,102,565,504,35,34,1534,107,594,530,148,167,1.227054335424285,0.4999997875193995,0.9504563233376793,0.9532710280373832,0.9511784511784511,0.9509433962264151
76,1597,300,61,125,612,616,66,48,1680,131,644,648,154,187,1.2277723558019096,0.49999982284580496,0.950595238095238,0.9541984732824428,0.9503105590062112,0.9506172839506173
80,1518,246,52,130,529,654,43,37,1597,137,556,688,141,181,1.2261474550535008,0.499999803953013,0.9505322479649343,0.948905109489051,0.9514388489208633,0.9505813953488372
92,1575,247,45,139,519,707,61,46,1657,146,546,744,138,177,1.2257335222331636,0.4999998178936929,0.9505129752564876,0.952054794520548,0.9505494505494505,0.9502688172043011
76,1442,227,41,117,561,670,46,45,1517,123,590,705,160,171,1.2284417240396688,0.4999997827304611,0.950560316413975,0.9512195121951219,0.9508474576271186,0.950354609929078
75,1506,257,52,124,510,786,68,56,1584,130,536,827,154,166,1.2277723558019096,0.4999998007218651,0.9507575757575758,0.9538461538461539,0.9514925373134329,0.9504232164449818
84,1511,248,54,108,520,784,48,29,1589,114,547,825,175,174,1.2299331329162813,0.49999980197400234,0.9509125235997483,0.9473684210526315,0.9506398537477148,0.9503030303030303
84,1528,221,31,137,515,846,86,41,1528,137,515,846,132,170,1.2248550446926,0.49999978584742744,1,1,1,1
80,1424,235,46,110,480,887,101,52,1433,111,483,893,131,153,1.224701604576266,0.4999997565119657,0.9937194696441033,0.990990990990991,0.9937888198757764,0.9932810750279956
102,1471,226,40,116,446,925,103,54,1480,117,449,931,141,128,1.2261474550535008,0.49999977173119065,0.9939189189189189,0.9914529914529915,0.9933184855233853,0.9935553168635876
97,1383,227,48,73,378,897,110,45,1383,73,378,897,140,135,1.226011251876914,0.4999997385879252,1,1,1,1
87,1403,228,44,90,503,876,87,49,1403,90,503,876,138,144,1.2257335222331636,0.4999997459877495,1,1,1,1
76,1497,218,51,113,569,961,117,47,1497,113,569,961,150,159,1.2272994172714449,0.4999997768862151,1,1,1,1
78,1436,222,44,73,454,824,108,50,1491,76,471,856,145,152,1.226675324457206,0.4999997750869177,0.9631120053655265,0.9605263157894737,0.9639065817409767,0.9626168224299065
81,1418,240,35,75,531,796,100,46,1418,75,531,796,158,149,1.2282236873386954,0.49999975133335056,1,1,1,1
87,1501,217,46,84,534,757,173,62,1510,85,537,762,148,193,1.227054335424285,0.4999997807113723,0.9940397350993377,0.9882352941176471,0.994413407821229,0.9934383202099738
82,1527,239,46,81,444,649,116,49,1527,81,444,649,171,140,1.2295584828918331,0.4999997855668476,1,1,1,1
83,1490,252,56,96,489,823,134,112,1490,96,489,823,139,174,1.2258732861819563,0.4999997747849196,1,1,1,1
86,1594,279,63,100,460,838,116,69,1594,100,460,838,132,166,1.2248550446926,0.4999998032143751,1,1,1,1
94,1487,251,71,79,602,786,140,71,2362,125,956,1248,130,172,1.2245460415316793,0.4999999103789108,0.6295512277730737,0.632,0.6297071129707112,0.6298076923076923
92,1439,239,52,67,569,805,200,91,1439,67,569,805,124,169,1.2235654047663196,0.49999975853820966,1,1,1,1
79,1496,262,63,83,543,879,207,89,1496,83,543,879,152,173,1.2275386868532336,0.49999977658783495,1,1,1,1
84,1369,225,44,75,516,924,220,71,1369,75,516,924,118,184,1.2224954586586532,0.49999973321395547,1,1,1,1
79,1278,217,48,58,572,911,264,78,1286,58,576,917,124,179,1.2235654047663196,0.49999969766525015,0.9937791601866252,1,0.9930555555555556,0.9934569247546347
76,1373,207,33,71,484,827,234,64,1373,71,484,827,121,131,1.22304236947026,0.4999997347661619,1,1,1,1
86,1418,263,47,73,507,848,155,54,1418,73,507,848,111,134,1.2211163795142745,0.49999975133335056,1,1,1,1
70,1398,255,41,73,517,844,221,74,1398,73,517,844,129,114,1.2243883095152965,0.4999997441675314,1,1,1,1
84,1366,239,53,68,532,857,202,110,1366,68,532,857,105,133,1.2198033633138605,0.49999973204084125,1,1,1,1
83,1464,262,44,94,495,996,208,118,1464,94,495,996,91,146,1.2161407839048508,0.49999976671444357,1,1,1,1
87,1508,262,34,118,588,882,153,72,1508,118,588,882,159,157,1.228333322775324,0.4999997801293191,1,1,1,1
75,1458,303,38,153,617,975,108,65,2072,217,877,1386,114,169,1.2217260730278052,0.49999988353632174,0.7036679536679536,0.7050691244239631,0.7035347776510832,0.7034632034632035
70,1339,270,27,121,494,1042,89,52,1517,137,560,1180,128,177,1.2242283611177172,0.4999997827304611,0.8826631509558339,0.8832116788321168,0.8821428571428571,0.8830508474576271
88,1468,281,31,142,495,1089,149,58,1468,142,495,1089,125,139,1.2237347219559627,0.49999976798402246,1,1,1,1
83,1444,292,30,223,676,1179,133,41,1444,223,676,1179,142,160,1.2262819304902024,0.49999976020748765,1,1,1,1
95,1481,259,25,235,675,1253,87,51,1481,235,675,1253,111,148,1.2211163795142745,0.49999977203934964,1,1,1,1
93,1469,274,32,199,529,1089,91,35,1469,199,529,1089,110,156,1.2209065070949485,0.4999997682997978,1,1,1,1
97,1475,285,26,175,542,927,86,42,1475,175,542,927,103,168,1.219335193169429,0.49999977018098246,1,1,1,1
105,1544,319,24,214,548,1085,111,47,1544,214,548,1085,97,154,1.2178269209828343,0.49999979026282587,1,1,1,1
84,1493,294,27,185,534,928,59,32,1502,186,537,934,99,171,1.2183479489629536,0.4999997783691873,0.9940079893475366,0.9946236559139785,0.994413407821229,0.9935760171306209
63,1450,267,43,111,473,1107,120,73,1450,111,473,1107,94,178,1.2170080693937892,0.49999976218787157,1,1,1,1
69,1531,272,29,145,544,1042,73,49,1531,145,544,1042,135,198,1.2253030684407724,0.49999978668587064,1,1,1,1
69,1423,255,22,163,562,1028,91,46,1432,164,565,1034,119,172,1.2226805190448937,0.4999997561717799,0.9937150837988827,0.9939024390243902,0.9946902654867257,0.9941972920696325
62,1426,311,21,121,456,1116,115,52,1426,121,456,1116,139,144,1.2258732861819563,0.49999975411561287,1,1,1,1
55,1427,299,35,134,459,1122,103,45,1436,135,462,1129,127,169,1.2240661475121006,0.4999997575282625,0.9937325905292479,0.9925925925925926,0.9935064935064936,0.9937998228520815
70,1425,280,46,146,472,950,133,42,1434,147,475,956,120,140,1.2228628012010694,0.4999997568514401,0.9937238493723849,0.9931972789115646,0.9936842105263158,0.9937238493723849
61,1395,267,33,190,441,1106,134,52,1395,190,441,1106,116,156,1.2221167352973217,0.4999997430659935,1,1,1,1
61,1315,218,44,120,561,923,82,47,1323,121,564,929,157,172,1.228112795733022,0.4999997143394185,0.9939531368102796,0.9917355371900827,0.9946808510638298,0.9935414424111948
60,1379,207,38,133,469,794,100,53,1388,134,472,799,140,161,1.226011251876914,0.49999974046790524,0.9935158501440923,0.9925373134328358,0.9936440677966102,0.9937421777221527
62,1246,199,28,125,514,1124,47,30,1246,125,514,1124,127,145,1.2240661475121006,0.49999967794212746,1,1,1,1
70,1227,179,33,136,570,1125,30,19,1227,136,570,1125,143,148,1.2264147120406708,0.4999996678908211,1,1,1,1
72,1268,188,41,128,458,1089,54,38,1292,130,467,1110,145,142,1.226675324457206,0.49999970046679254,0.9814241486068112,0.9846153846153847,0.9807280513918629,0.981081081081081
76,1219,169,25,116,475,1043,53,37,1227,117,478,1049,145,168,1.226675324457206,0.4999996678908211,0.993480032599837,0.9914529914529915,0.9937238493723849,0.994280266920877
65,1216,161,37,125,457,966,29,19,1224,126,460,972,149,145,1.227177616529496,0.49999966626083986,0.9934640522875817,0.9920634920634921,0.9934782608695653,0.9938271604938271
86,1365,171,40,148,630,900,52,40,1365,148,630,900,140,159,1.226011251876914,0.4999997316480833,1,1,1,1
70,1302,184,28,138,635,989,72,42,1302,138,635,989,116,173,1.2221167352973217,0.49999970505024766,1,1,1,1
57,1397,195,29,110,503,791,91,53,1397,110,503,791,161,164,1.2285489126089886,0.4999997438011405,1,1,1,1
85,1501,200,39,100,514,719,114,81,1520,101,520,728,165,166,1.2289659521459542,0.4999997835872576,0.9875,0.9900990099009901,0.9884615384615385,0.9876373626373627
79,1431,208,17,134,613,863,102,62,1431,134,613,863,191,173,1.2312895893564022,0.49999975583088063,1,1,1,1
76,1390,213,26,80,568,809,87,45,1390,80,568,809,156,142,1.2280006254260654,0.49999974121422286,1,1,1,1
94,1497,265,39,135,596,904,154,85,1497,135,596,904,117,156,1.2223075536112662,0.4999997768862151,1,1,1,1
87,1353,216,36,132,624,779,196,91,1353,132,624,779,153,140,1.2276562085905556,0.4999997268668514,1,1,1,1
83,1549,252,26,140,461,607,79,51,1549,140,461,607,130,151,1.2245460415316793,0.4999997916146572,1,1,1,1
88,1493,275,23,76,455,611,71,63,2303,117,702,943,106,157,1.2200314782734076,0.4999999057281286,0.6482848458532349,0.6495726495726496,0.6481481481481481,0.647932131495228
77,1429,242,33,106,442,767,119,60,1429,106,442,767,113,151,1.2215260801503558,0.4999997551469339,1,1,1,1
62,1367,214,41,130,533,824,131,76,1375,131,536,829,120,146,1.2228628012010694,0.49999973553719007,0.9941818181818182,0.9923664122137404,0.9944029850746269,0.9939686369119421
87,1479,248,43,184,511,1088,103,85,1479,184,511,1088,120,160,1.2228628012010694,0.49999977142240637,1,1,1,1
70,1387,228,39,113,545,1028,131,57,1396,114,548,1034,130,146,1.2245460415316793,0.499999743433962,0.9935530085959885,0.9912280701754386,0.9945255474452555,0.9941972920696325
83,1433,260,46,122,503,989,101,49,1433,122,503,989,136,137,1.225448451644861,0.4999997565119657,1,1,1,1
83,1416,257,27,110,575,1054,115,48,1416,110,575,1054,133,161,1.2250064066076989,0.49999975063040636,1,1,1,1
77,1387,266,23,159,550,1036,81,44,1387,159,550,1036,153,153,1.2276562085905556,0.49999974009353515,1,1,1,1
74,1583,281,38,176,621,1037,117,50,2250,250,882,1474,149,151,1.227177616529496,0.4999999012345679,0.7035555555555556,0.704,0.7040816326530612,0.7035278154681139
83,1467,278,27,155,592,987,101,53,1650,174,666,1110,110,176,1.2209065070949485,0.4999998163452709,0.889090909090909,0.8908045977011494,0.8888888888888888,0.8891891891891892
77,1547,311,27,187,500,1116,72,37,1547,187,500,1116,122,155,1.2232192861897602,0.49999979107549736,1,1,1,1
88,1637,314,32,201,595,1045,82,47,1637,201,595,1045,122,140,1.2232192861897602,0.4999998134167535,1,1,1,1
95,1653,304,29,230,611,937,111,54,1653,230,611,937,119,167,1.2226805190448937,0.4999998170112893,1,1,1,1
71,1601,330,35,173,580,922,69,47,1601,173,580,922,135,162,1.2253030684407724,0.49999980493141194,1,1,1,1
73,1566,326,23,246,548,1093,97,32,1566,246,548,1093,114,167,1.2217260730278052,0.49999979611443035,1,1,1,1
71,1506,274,36,239,488,1052,65,25,1506,239,488,1052,94,168,1.2170080693937892,0.4999997795449455,1,1,1,1
79,1528,311,29,260,495,1112,67,15,1528,260,495,1112,108,149,1.2204762847077366,0.49999978584742744,1,1,1,1
54,1375,231,41,101,502,824,65,55,1384,102,505,829,164,134,1.2288634094464779,0.49999973896555183,0.9934971098265896,0.9901960784313726,0.994059405940594,0.9939686369119421
89,1546,268,58,167,510,810,131,72,1546,167,510,810,115,148,1.2219229328464036,0.49999979080513246,1,1,1,1
89,1555,275,68,143,460,816,193,67,1555,143,460,816,123,166,1.2233936117694213,0.4999997932196731,1,1,1,1
100,1491,283,53,159,506,812,145,77,1500,160,509,817,126,165,1.2239016184002114,0.49999977777777777,0.994,0.99375,0.9941060903732809,0.9938800489596084
86,1540,285,35,181,496,848,110,59,1540,181,496,848,100,150,1.2186014196061306,0.4999997891718671,1,1,1,1
96,1514,277,38,215,555,970,126,50,1514,215,555,970,111,148,1.2211163795142745,0.4999997818685662,1,1,1,1
87,1491,271,47,158,521,935,107,36,1491,158,521,935,110,170,1.2209065070949485,0.4999997750869177,1,1,1,1
89,1449,265,40,142,521,923,144,58,1449,142,521,923,126,164,1.2239016184002114,0.4999997618595152,1,1,1,1
86,1479,263,50,167,526,970,111,52,1479,167,526,970,86,144,1.2145748863664505,0.49999977142240637,1,1,1,1
91,1412,295,45,133,499,1043,148,53,1412,133,499,1043,127,115,1.2240661475121006,0.49999974921554624,1,1,1,1
95,1556,317,42,159,588,861,170,49,1556,159,588,861,107,144,1.2202557521794632,0.49999979348537216,1,1,1,1
63,1473,309,30,158,554,1019,84,18,1657,178,623,1146,109,147,1.2206931720557894,0.4999998178936929,0.8889559444779722,0.8876404494382022,0.8892455858747994,0.8891797556719022
74,1451,302,35,177,529,1105,116,38,1451,177,529,1105,110,187,1.2209065070949485,0.4999997625155493,1,1,1,1
76,1333,275,41,147,487,1138,134,50,1333,147,487,1138,97,150,1.2178269209828343,0.49999971860932224,1,1,1,1
84,1580,337,14,212,578,1077,119,48,1580,212,578,1077,106,164,1.2200314782734076,0.4999997997115847,1,1,1,1
86,1580,357,33,190,546,1081,37,25,1580,190,546,1081,117,161,1.2223075536112662,0.4999997997115847,1,1,1,1
67,1447,292,34,146,516,1090,58,31,1456,147,519,1097,92,151,1.2164355333011068,0.4999997641438232,0.9938186813186813,0.9931972789115646,0.9942196531791907,0.9936189608021878
80,1480,307,39,136,486,955,72,35,1480,136,486,955,95,154,1.2172861898656304,0.49999977173119065,1,1,1,1
58,1523,173,93,50,373,363,188,163,1623,53,398,387,430,95,1.2402245839918318,0.4999998101839356,0.9383857054836722,0.9433962264150944,0.9371859296482412,0.937984496124031
52,1300,202,33,125,529,962,52,52,1300,125,529,962,184,179,1.2307222761583145,0.49999970414201184,1,1,1,1
73,1284,211,35,136,659,972,65,45,1284,136,659,972,141,193,1.2261474550535008,0.4999996967226638,1,1,1,1
55,1275,224,32,94,433,841,86,44,1275,94,433,841,147,179,1.2269295457775036,0.49999969242599,1,1,1,1
75,1474,294,50,138,478,877,88,50,1474,138,478,877,129,128,1.2243883095152965,0.49999976986904626,1,1,1,1
76,1404,269,31,121,396,881,80,42,1404,121,396,881,134,150,1.2251557337792494,0.4999997463494614,1,1,1,1
90,1325,219,42,122,552,747,207,60,1988,183,828,1121,122,132,1.2232192861897602,0.4999998734863912,0.6664989939637826,0.6666666666666666,0.6666666666666666,0.6663693131132917
86,1454,270,38,133,503,816,156,56,1454,133,503,816,122,117,1.2232192861897602,0.4999997634945292,1,1,1,1
82,1482,297,41,102,509,733,138,44,1482,102,509,733,116,130,1.2221167352973217,0.4999997723468851,1,1,1,1
78,1375,244,36,97,473,787,132,38,1384,98,476,792,133,148,1.2250064066076989,0.49999973896555183,0.9934971098265896,0.9897959183673469,0.9936974789915967,0.9936868686868687
85,1350,244,49,119,495,885,170,77,1358,120,498,890,122,153,1.2232192861897602,0.4999997288744385,0.9941089837997055,0.9916666666666667,0.9939759036144579,0.9943820224719101
91,1467,310,39,120,501,918,166,74,1467,120,501,918,147,122,1.2269295457775036,0.4999997676676011,1,1,1,1
81,1400,260,48,107,454,1053,189,89,1400,107,454,1053,142,145,1.2262819304902024,0.4999997448979592,1,1,1,1
85,1363,227,43,114,576,1024,235,99,1363,114,576,1024,110,134,1.2209065070949485,0.49999973085997235,1,1,1,1
105,1579,350,43,153,539,951,195,51,2244,217,766,1351,134,128,1.2251557337792494,0.49999990070570444,0.7036541889483066,0.7050691244239631,0.7036553524804178,0.7039230199851961
88,1441,297,27,148,492,1077,108,34,1441,148,492,1077,126,121,1.2239016184002114,0.4999997592080062,1,1,1,1
65,1348,280,32,147,439,1058,91,46,1348,147,439,1058,155,127,1.2278871533335383,0.4999997248368833,1,1,1,1
68,1361,320,28,131,478,1071,101,51,1361,131,478,1071,108,139,1.2204762847077366,0.4999997300683845,1,1,1,1
83,1432,300,36,162,575,1104,118,64,1432,162,575,1104,139,160,1.2258732861819563,0.4999997561717799,1,1,1,1
